,season,Lg,Team,W,L,W_L_Pct,Finish,SRS,Pace,Rel_Pace,ORtg,Rel_ORtg,DRtg,Rel_DRtg,Playoffs,Coaches,Top_WS,TRtg,WP82G
120,1976-77,NBA,Boston Celtics*,44,38,0.537,2nd of 5,-1.9,107.5,1.0,96.5,-3.0,98.3,-1.2,Lost E. Conf. Semis,T. Heinsohn (44-38),"J. White ,6.5",-1.7999999999999972,44.034000000000006
121,1975-76,NBA,Boston Celtics*,54,28,0.659,1st of 4,2.25,106.9,1.4,98.9,0.6,96.7,-1.6,Won Finals,T. Heinsohn (54-28),"D. Cowens ,10.7",2.200000000000003,54.038000000000004
122,1974-75,NBA,Boston Celtics*,60,22,0.732,1st of 4,5.4,106.1,1.6,100.0,2.3,94.7,-3.0,Lost E. Conf. Finals,T. Heinsohn (60-22),"J. Havlicek ,9.7",5.299999999999997,60.024
123,1973-74,NBA,Boston Celtics*,56,26,0.683,1st of 4,3.42,110.0,2.2,98.6,0.9,95.1,-2.6,Won Finals,T. Heinsohn (56-26),"J. Havlicek ,9.7",3.5,56.00600000000001
124,1972-73,NBA,Boston Celtics*,68,14,0.829,1st of 4,7.35,114.5,3.8,98.1,1.3,91.0,-5.8,Lost E. Conf. Finals,T. Heinsohn (68-14),"J. Havlicek ,12.1",7.099999999999994,67.978
125,1971-72,NBA,Boston Celtics*,56,26,0.683,1st of 4,4.38,116.1,4.1,99.3,1.4,95.2,-2.7,Lost E. Conf. Finals,T. Heinsohn (56-26),"J. Havlicek ,12.4",4.099999999999994,56.00600000000001
126,1970-71,NBA,Boston Celtics,44,38,0.537,3rd of 4,2.3,120.2,5.1,97.0,-0.2,95.3,-1.9,No,T. Heinsohn (44-38),"J. Havlicek ,12.5",1.7000000000000028,44.034000000000006
127,1969-70,NBA,Boston Celtics,34,48,0.415,6th of 7,-1.6,117.5,0.4,97.3,-1.7,98.9,-0.1,No,T. Heinsohn (34-48),"J. Havlicek ,10.6",-1.6000000000000085,34.03
128,1968-69,NBA,Boston Celtics*,48,34,0.585,4th of 7,5.35,117.5,0.6,93.8,-1.7,89.1,-6.4,Won Finals,B. Russell (48-34),"B. Howell ,11.3",4.700000000000003,47.97
129,1967-68,NBA,Boston Celtics*,54,28,0.659,2nd of 6,3.87,121.1,1.3,95.7,-1.1,92.4,-4.4,Won Finals,B. Russell (54-28),"B. Howell ,10.1",3.299999999999997,54.038000000000004
130,1966-67,NBA,Boston Celtics*,60,21,0.741,2nd of 5,7.24,121.2,-0.4,97.5,1.4,91.0,-5.1,Lost E. Div. Finals,B. Russell (60-21),"B. Russell ,12.2",6.5,60.762
131,1965-66,NBA,Boston Celtics*,54,26,0.675,2nd of 4,4.34,122.0,0.6,92.3,-2.6,88.3,-6.6,Won Finals,R. Auerbach (54-26),"B. Russell ,11.7",4.0,55.35
132,1964-65,NBA,Boston Celtics*,62,18,0.775,1st of 4,7.46,123.6,6.3,90.9,-2.7,84.2,-9.4,Won Finals,R. Auerbach (62-18),"B. Russell ,16.9",6.700000000000003,63.550000000000004
133,1963-64,NBA,Boston Celtics*,59,21,0.738,1st of 4,6.93,125.0,11.8,90.1,-4.5,83.8,-10.8,Won Finals,R. Auerbach (59-21),"B. Russell ,17.3",6.299999999999997,60.516
134,1962-63,NBA,Boston Celtics*,58,22,0.725,1st of 4,6.38,127.3,12.3,93.0,-2.9,87.4,-8.5,Won Finals,R. Auerbach (58-22),"B. Russell ,13.5",5.599999999999994,59.449999999999996
135,1961-62,NBA,Boston Celtics*,60,20,0.75,1st of 4,8.25,130.8,9.5,92.1,-1.5,85.1,-8.5,Won Finals,R. Auerbach (60-20),"B. Russell ,15.5",7.0,61.5
136,1960-61,NBA,Boston Celtics*,57,22,0.722,1st of 4,4.94,134.4,10.9,88.7,-3.4,84.5,-7.6,Won Finals,R. Auerbach (57-22),"B. Russell ,13.0",4.200000000000003,59.204
137,1959-60,NBA,Boston Celtics*,59,16,0.787,1st of 4,7.62,136.3,14.0,91.0,-0.1,84.9,-6.2,Won Finals,R. Auerbach (59-16),"B. Russell ,13.8",6.099999999999994,64.534
138,1958-59,NBA,Boston Celtics*,52,20,0.722,1st of 4,5.84,128.7,16.7,89.5,-0.7,84.5,-5.7,Won Finals,R. Auerbach (52-20),"B. Russell ,12.9",5.0,59.204
139,1957-58,NBA,Boston Celtics*,49,23,0.681,1st of 4,5.02,124.8,7.8,88.0,-0.8,83.6,-5.2,Lost Finals,R. Auerbach (49-23),"B. Russell ,11.3",4.400000000000006,55.842000000000006
140,1956-57,NBA,Boston Celtics*,44,28,0.611,1st of 4,4.78,118.0,13.1,88.5,-0.4,84.0,-4.9,Won Finals,R. Auerbach (44-28),"B. Sharman ,10.4",4.5,50.102
141,1955-56,NBA,Boston Celtics*,39,33,0.542,2nd of 4,0.72,114.5,11.7,92.2,1.9,91.7,1.4,Lost E. Div. Semis,R. Auerbach (39-33),"B. Sharman ,8.8",0.5,44.444
142,1954-55,NBA,Boston Celtics*,36,36,0.5,3rd of 5,-0.03,108.6,10.5,93.0,3.2,93.0,3.2,Lost E. Div. Finals,R. Auerbach (36-36),"E. Macauley ,8.9",0.0,41.0
143,1953-54,NBA,Boston Celtics*,42,30,0.583,3rd of 5,1.97,93.0,9.4,92.5,5.0,90.0,2.5,Lost E. Div. Finals,R. Auerbach (42-30),"E. Macauley ,14.6",2.5,47.806
144,1952-53,NBA,Boston Celtics*,46,25,0.648,3rd of 5,1.94,94.7,14.3,91.7,3.7,89.3,1.6,Lost E. Div. Finals,R. Auerbach (46-25),"E. Macauley ,14.5",2.4000000000000057,53.136
145,1951-52,NBA,Boston Celtics*,39,27,0.591,2nd of 5,3.6,100.0,14.2,90.4,3.5,86.4,-0.5,Lost E. Div. Semis,R. Auerbach (39-27),"E. Macauley ,13.8",4.0,48.461999999999996
146,1950-51,NBA,Boston Celtics*,39,30,0.565,2nd of 6,-0.41,95.9,10.4,87.3,2.2,87.6,2.5,Lost E. Div. Semis,R. Auerbach (39-30),"E. Macauley ,15.9",-0.29999999999999716,46.33
152,2021-22,NBA,Brooklyn Nets*,44,38,0.537,4th of 5,0.82,99.0,0.8,113.6,1.6,112.8,0.8,Lost E. Conf. 1st Rnd.,S. Nash (44-38),"K. Durant ,8.4",0.7999999999999972,44.034000000000006
153,2020-21,NBA,Brooklyn Nets*,48,24,0.667,2nd of 5,4.24,99.5,0.3,118.3,6.0,113.8,1.5,Lost E. Conf. Semis,S. Nash (48-24),"K. Irving ,7.4",4.5,54.694
154,2019-20,NBA,Brooklyn Nets*,35,37,0.486,4th of 5,-1.01,101.4,1.1,108.9,-1.7,109.5,-1.1,Lost E. Conf. 1st Rnd.,"K. Atkinson (28-34), J. Vaughn (7-3)","J. Allen ,8.2",-0.5999999999999943,39.852
155,2018-19,NBA,Brooklyn Nets*,42,40,0.512,4th of 5,-0.4,100.8,0.8,109.6,-0.8,109.7,-0.7,Lost E. Conf. 1st Rnd.,K. Atkinson (42-40),"J. Allen ,7.6",-0.10000000000000853,41.984
156,2017-18,NBA,Brooklyn Nets,28,54,0.341,5th of 5,-3.67,98.9,1.6,106.9,-1.7,110.6,2.0,No,K. Atkinson (28-54),"S. Dinwiddie ,5.7",-3.6999999999999886,27.962000000000003
157,2016-17,NBA,Brooklyn Nets,20,62,0.244,5th of 5,-6.74,101.3,4.9,104.1,-4.7,110.7,1.9,No,K. Atkinson (20-62),"B. Lopez ,4.9",-6.6000000000000085,20.008
158,2015-16,NBA,Brooklyn Nets,21,61,0.256,4th of 5,-7.12,95.2,-0.6,103.2,-3.2,110.9,4.5,No,"L. Hollins (10-27), T. Brown (11-34)","B. Lopez ,6.2",-7.700000000000003,20.992
159,2014-15,NBA,Brooklyn Nets*,38,44,0.463,3rd of 5,-3.13,92.7,-1.2,104.4,-1.2,107.4,1.8,Lost E. Conf. 1st Rnd.,L. Hollins (38-44),"B. Lopez ,7.0",-3.0,37.966
160,2013-14,NBA,Brooklyn Nets*,44,38,0.537,2nd of 5,-1.58,91.4,-2.5,106.7,0.0,107.7,1.0,Lost E. Conf. Semis,J. Kidd (44-38),"D. Williams ,5.4",-1.0,44.034000000000006
161,2012-13,NBA,Brooklyn Nets*,49,33,0.598,2nd of 5,1.25,88.8,-3.2,108.2,2.3,106.2,0.3,Lost E. Conf. 1st Rnd.,"A. Johnson (14-14), P. Carlesimo (35-19)","D. Williams ,10.9",2.0,49.036
162,2011-12,NBA,New Jersey Nets,22,44,0.333,5th of 5,-6.37,90.1,-1.2,102.9,-1.7,109.6,5.0,No,A. Johnson (22-44),"K. Humphries ,5.3",-6.699999999999989,27.306
163,2010-11,NBA,New Jersey Nets,24,58,0.293,4th of 5,-6.28,89.9,-2.2,103.1,-4.2,109.9,2.6,No,A. Johnson (24-58),"B. Lopez ,6.3",-6.800000000000011,24.026
164,2009-10,NBA,New Jersey Nets,12,70,0.146,5th of 5,-8.93,91.4,-1.3,100.6,-7.0,110.5,2.9,No,"L. Frank (0-16), T. Barrise (0-2), K. Vandeweghe (12-52)","B. Lopez ,7.9",-9.900000000000006,11.972
165,2008-09,NBA,New Jersey Nets,34,48,0.415,3rd of 5,-2.31,89.9,-1.8,108.3,0.0,111.0,2.7,No,L. Frank (34-48),"V. Carter ,7.5",-2.700000000000003,34.03
166,2007-08,NBA,New Jersey Nets,34,48,0.415,4th of 5,-5.15,91.5,-0.9,104.0,-3.5,109.4,1.9,No,L. Frank (34-48),"V. Carter ,7.7",-5.400000000000006,34.03
167,2006-07,NBA,New Jersey Nets*,41,41,0.5,2nd of 5,-1.0,91.4,-0.5,105.7,-0.8,106.6,0.1,Lost E. Conf. Semis,L. Frank (41-41),"V. Carter ,10.5",-0.8999999999999915,41.0
168,2005-06,NBA,New Jersey Nets*,49,33,0.598,1st of 5,1.11,89.8,-0.7,103.9,-2.3,102.4,-3.8,Lost E. Conf. Semis,L. Frank (49-33),"R. Jefferson ,11.7",1.5,49.036
169,2004-05,NBA,New Jersey Nets*,42,40,0.512,3rd of 5,-1.82,89.1,-1.8,101.4,-4.7,103.1,-3.0,Lost E. Conf. 1st Rnd.,L. Frank (42-40),"V. Carter ,8.5",-1.6999999999999886,41.984
170,2003-04,NBA,New Jersey Nets*,47,35,0.573,1st of 7,1.88,89.4,-0.7,100.8,-2.1,98.0,-4.9,Lost E. Conf. Semis,"B. Scott (22-20), L. Frank (25-15)","R. Jefferson ,11.0",2.799999999999997,46.986
171,2002-03,NBA,New Jersey Nets*,49,33,0.598,1st of 7,4.42,91.6,0.6,103.8,0.2,98.1,-5.5,Lost Finals,B. Scott (49-33),"J. Kidd ,11.3",5.700000000000003,49.036
172,2001-02,NBA,New Jersey Nets*,52,30,0.634,1st of 7,3.67,91.8,1.1,104.0,-0.5,99.5,-5.0,Lost Finals,B. Scott (52-30),"J. Kidd ,8.9",4.5,51.988
173,2000-01,NBA,New Jersey Nets,26,56,0.317,6th of 7,-5.3,91.8,0.5,100.0,-3.0,105.5,2.5,No,B. Scott (26-56),"S. Marbury ,7.8",-5.5,25.994
174,1999-00,NBA,New Jersey Nets,31,51,0.378,6th of 7,-1.18,92.5,-0.6,105.1,1.0,106.3,2.2,No,D. Casey (31-51),"S. Marbury ,7.4",-1.2000000000000028,30.996
175,1998-99,NBA,New Jersey Nets,16,34,0.32,7th of 7,-3.2,91.5,2.6,99.5,-2.7,103.6,1.4,No,"J. Calipari (3-17), D. Casey (13-17)","S. Marbury ,4.0",-4.099999999999994,26.240000000000002
176,1997-98,NBA,New Jersey Nets*,43,39,0.524,3rd of 7,1.88,91.0,0.7,108.3,3.3,106.6,1.6,Lost E. Conf. 1st Rnd.,J. Calipari (43-39),"K. Kittles ,8.4",1.7000000000000028,42.968
177,1996-97,NBA,New Jersey Nets,26,56,0.317,5th of 7,-3.89,92.4,2.3,104.7,-2.0,109.7,3.0,No,J. Calipari (26-56),"K. Gill ,8.8",-5.0,25.994
178,1995-96,NBA,New Jersey Nets,30,52,0.366,6th of 7,-4.14,90.9,-0.9,101.9,-5.7,106.5,-1.1,No,B. Beard (30-52),"A. Gilliam ,6.7",-4.599999999999994,30.012
179,1994-95,NBA,New Jersey Nets,30,52,0.366,5th of 7,-3.28,92.3,-0.6,105.2,-3.1,108.6,0.3,No,B. Beard (30-52),"K. Anderson ,6.8",-3.3999999999999915,30.012
180,1993-94,NBA,New Jersey Nets*,45,37,0.549,3rd of 7,2.11,95.5,0.4,107.2,0.9,104.9,-1.4,Lost E. Conf. 1st Rnd.,C. Daly (45-37),"D. Coleman ,9.9",2.299999999999997,45.018
181,1992-93,NBA,New Jersey Nets*,43,39,0.524,3rd of 7,1.2,96.0,-0.8,106.5,-1.5,105.2,-2.8,Lost E. Conf. 1st Rnd.,C. Daly (43-39),"D. Coleman ,9.5",1.2999999999999972,42.968
182,1991-92,NBA,New Jersey Nets*,40,42,0.488,3rd of 7,-1.54,98.0,1.4,107.0,-1.2,108.7,0.5,Lost E. Conf. 1st Rnd.,B. Fitch (40-42),"D. Petrović ,7.7",-1.7000000000000028,40.016
183,1990-91,NBA,New Jersey Nets,26,56,0.317,5th of 6,-4.53,99.3,1.5,102.9,-5.0,107.4,-0.5,No,B. Fitch (26-56),"D. Coleman ,5.8",-4.5,25.994
184,1989-90,NBA,New Jersey Nets,17,65,0.207,6th of 6,-7.82,99.3,1.0,100.7,-7.4,108.6,0.5,No,B. Fitch (17-65),"S. Bowie ,4.7",-7.8999999999999915,16.974
185,1988-89,NBA,New Jersey Nets,26,56,0.317,5th of 6,-5.69,100.1,-0.5,103.0,-4.8,109.3,1.5,No,W. Reed (26-56),"L. Conner ,6.2",-6.299999999999997,25.994
186,1987-88,NBA,New Jersey Nets,19,63,0.232,5th of 5,-6.98,98.6,-1.0,101.4,-6.6,109.6,1.6,No,"D. Wohl (2-13), B. MacKinnon (10-29), W. Reed (7-21)","B. Williams ,7.6",-8.199999999999989,19.024
187,1986-87,NBA,New Jersey Nets,24,58,0.293,4th of 5,-4.42,101.8,1.0,105.6,-2.7,110.5,2.2,No,D. Wohl (24-58),"B. Williams ,7.9",-4.900000000000006,24.026
188,1985-86,NBA,New Jersey Nets*,39,43,0.476,4th of 5,-1.39,103.3,1.2,105.0,-2.2,106.9,-0.3,Lost E. Conf. 1st Rnd.,D. Wohl (39-43),"M. Gminski ,9.2",-1.9000000000000057,39.032
189,1984-85,NBA,New Jersey Nets*,42,40,0.512,3rd of 5,0.64,101.0,-1.1,107.9,0.0,107.7,-0.2,Lost E. Conf. 1st Rnd.,S. Albeck (42-40),"M. Richardson ,8.7",0.20000000000000284,41.984
190,1983-84,NBA,New Jersey Nets*,45,37,0.549,4th of 5,1.27,103.0,1.6,106.1,-1.5,105.0,-2.6,Lost E. Conf. Semis,S. Albeck (45-37),"D. Dawkins ,7.9",1.0999999999999943,45.018
191,1982-83,NBA,New Jersey Nets*,49,33,0.598,3rd of 5,2.77,104.0,0.9,101.6,-3.1,98.9,-5.8,Lost E. Conf. 1st Rnd.,"L. Brown (47-29), B. Blair (2-4)","B. Williams ,11.4",2.6999999999999886,49.036
192,1981-82,NBA,New Jersey Nets*,44,38,0.537,3rd of 5,0.87,103.1,2.2,103.0,-3.9,102.3,-4.6,Lost E. Conf. 1st Rnd.,L. Brown (44-38),"B. Williams ,8.9",0.7000000000000028,44.034000000000006
193,1980-81,NBA,New Jersey Nets,24,58,0.293,5th of 5,-5.15,105.2,3.4,101.0,-4.5,106.7,1.2,No,"K. Loughery (12-23), B. MacKinnon (12-35)","M. Newlin ,6.1",-5.700000000000003,24.026
194,1979-80,NBA,New Jersey Nets,34,48,0.415,5th of 5,-0.98,106.1,3.0,101.5,-3.8,102.5,-2.8,No,K. Loughery (34-48),"M. Newlin ,6.5",-1.0,34.03
195,1978-79,NBA,New Jersey Nets*,37,45,0.451,3rd of 5,-4.0,109.5,3.7,98.0,-5.8,101.8,-2.0,Lost E. Conf. 1st Rnd.,K. Loughery (37-45),"B. King ,6.5",-3.799999999999997,36.982
196,1977-78,NBA,New Jersey Nets,24,58,0.293,5th of 5,-5.61,110.9,4.2,95.0,-5.9,100.2,-0.7,No,K. Loughery (24-58),"B. King ,5.9",-5.200000000000003,24.026
197,1976-77,NBA,New York Nets,22,60,0.268,5th of 5,-6.54,103.7,-2.8,92.2,-7.3,98.7,-0.8,No,K. Loughery (22-60),"J. van Breda Kolff ,4.5",-6.5,21.976000000000003
198,1975-76,ABA,New York Nets*,55,29,0.655,2nd of 0,2.56,105.9,-1.0,104.4,0.3,101.7,-2.4,Won Finals,K. Loughery (55-29),"J. Erving ,17.7",2.700000000000003,53.71
199,1974-75,ABA,New York Nets*,58,26,0.69,2nd of 5,6.58,103.4,0.3,106.3,1.6,98.9,-5.8,Lost E. Div. Semis,K. Loughery (58-26),"J. Erving ,17.6",7.3999999999999915,56.58
200,1973-74,ABA,New York Nets*,55,29,0.655,1st of 5,4.8,105.0,2.4,103.5,0.5,98.4,-4.6,Won Finals,K. Loughery (55-29),"J. Erving ,16.5",5.099999999999994,53.71
201,1972-73,ABA,New York Nets*,30,54,0.357,4th of 5,-5.8,104.5,-4.8,98.8,-3.0,105.0,3.2,Lost E. Div. Semis,L. Carnesecca (30-54),"B. Paultz ,5.6",-6.200000000000003,29.273999999999997
202,1971-72,ABA,New York Nets*,44,40,0.524,3rd of 6,0.21,108.8,-3.1,102.3,1.7,101.9,1.3,Lost Finals,L. Carnesecca (44-40),"R. Barry ,11.1",0.3999999999999915,42.968
203,1970-71,ABA,New York Nets*,40,44,0.476,3rd of 6,-0.86,107.3,-3.8,103.0,-2.0,103.5,-1.5,Lost E. Div. Semis,L. Carnesecca (40-44),"R. Barry ,8.1",-0.5,39.032
204,1969-70,ABA,New York Nets*,39,45,0.464,4th of 6,-1.02,107.2,-2.0,100.7,-2.0,101.5,-1.2,Lost E. Div. Semis,Y. Larese (39-45),"L. Tart ,10.9",-0.7999999999999972,38.048
205,1968-69,ABA,New York Nets,17,61,0.218,5th of 5,-7.89,109.4,0.0,98.4,-5.6,106.3,2.3,No,M. Zaslofsky (17-61),"W. Simon ,3.4",-7.8999999999999915,17.876
206,1967-68,ABA,New Jersey Americans,36,42,0.462,5th of 5,-1.13,108.2,1.2,102.2,0.9,103.7,2.4,No,M. Zaslofsky (36-42),"D. Anderson ,7.9",-1.5,37.884
208,2021-22,NBA,Charlotte Hornets,43,39,0.524,3rd of 5,0.53,100.0,1.8,114.1,2.1,113.7,1.7,No,J. Borrego (43-39),"M. Bridges ,7.2",0.3999999999999915,42.968
209,2020-21,NBA,Charlotte Hornets,33,39,0.458,4th of 5,-1.94,98.3,-0.9,110.9,-1.4,112.8,0.5,No,J. Borrego (33-39),"T. Rozier ,5.2",-1.8999999999999915,37.556000000000004
210,2019-20,NBA,Charlotte Hornets,23,42,0.354,3rd of 5,-7.03,95.8,-4.5,106.3,-4.3,113.3,2.7,No,J. Borrego (23-42),"C. Zeller ,3.6",-7.0,29.028
211,2018-19,NBA,Charlotte Hornets,39,43,0.476,2nd of 5,-1.32,98.7,-1.3,111.4,1.0,112.5,2.1,No,J. Borrego (39-43),"K. Walker ,7.4",-1.0999999999999943,39.032
212,2017-18,NBA,Charlotte Hornets,36,46,0.439,3rd of 5,0.07,98.4,1.1,109.4,0.8,109.1,0.5,No,S. Clifford (36-46),"K. Walker ,8.6",0.30000000000001137,35.998
213,2016-17,NBA,Charlotte Hornets,36,46,0.439,4th of 5,-0.07,95.7,-0.7,108.8,0.0,108.6,-0.2,No,S. Clifford (36-46),"K. Walker ,8.1",0.20000000000000284,35.998
214,2015-16,NBA,Charlotte Hornets*,48,34,0.585,3rd of 5,2.36,95.7,-0.1,107.1,0.7,104.3,-2.1,Lost E. Conf. 1st Rnd.,S. Clifford (48-34),"K. Walker ,9.9",2.799999999999997,47.97
215,2014-15,NBA,Charlotte Hornets,33,49,0.402,4th of 5,-3.44,93.0,-0.9,100.1,-5.5,103.5,-2.1,No,S. Clifford (33-49),"A. Jefferson ,4.7",-3.4000000000000057,32.964
216,2013-14,NBA,Charlotte Bobcats*,43,39,0.524,3rd of 5,-0.89,92.4,-1.5,103.6,-3.1,103.8,-2.9,Lost E. Conf. 1st Rnd.,S. Clifford (43-39),"A. Jefferson ,7.8",-0.20000000000000284,42.968
217,2012-13,NBA,Charlotte Bobcats,21,61,0.256,4th of 5,-9.29,91.5,-0.5,101.5,-4.4,111.5,5.6,No,M. Dunlap (21-61),"K. Walker ,4.8",-10.0,20.992
218,2011-12,NBA,Charlotte Bobcats,7,59,0.106,5th of 5,-13.96,91.1,-0.2,95.2,-9.4,110.4,5.8,No,P. Silas (7-59),"D. Brown ,2.3",-15.200000000000003,8.692
219,2010-11,NBA,Charlotte Bobcats,34,48,0.415,4th of 5,-4.08,89.6,-2.5,103.4,-3.9,107.8,0.5,No,"L. Brown (9-19), P. Silas (25-29)","D. Augustin ,6.2",-4.3999999999999915,34.03
220,2009-10,NBA,Charlotte Bobcats*,44,38,0.537,4th of 5,1.3,90.4,-2.3,104.4,-3.2,102.8,-4.8,Lost E. Conf. 1st Rnd.,L. Brown (44-38),"G. Wallace ,11.5",1.6000000000000085,44.034000000000006
221,2008-09,NBA,Charlotte Bobcats,35,47,0.427,4th of 5,-1.2,88.3,-3.4,104.7,-3.6,106.1,-2.2,No,L. Brown (35-47),"G. Wallace ,9.5",-1.3999999999999915,35.013999999999996
222,2007-08,NBA,Charlotte Bobcats,32,50,0.39,4th of 5,-4.49,91.8,-0.6,104.6,-2.9,109.4,1.9,No,S. Vincent (32-50),"J. Richardson ,7.4",-4.800000000000011,31.98
223,2006-07,NBA,Charlotte Bobcats,33,49,0.402,4th of 5,-3.97,92.0,0.1,103.6,-2.9,107.6,1.1,No,B. Bickerstaff (33-49),"G. Wallace ,7.7",-4.0,32.964
224,2005-06,NBA,Charlotte Bobcats,26,56,0.317,4th of 5,-3.9,93.4,2.9,102.5,-3.7,106.7,0.5,No,B. Bickerstaff (26-56),"G. Wallace ,6.4",-4.200000000000003,25.994
225,2004-05,NBA,Charlotte Bobcats,18,64,0.22,4th of 5,-6.15,92.3,1.4,101.1,-5.0,107.5,1.4,No,B. Bickerstaff (18-64),"P. Brezec ,4.9",-6.400000000000006,18.04
226,2001-02,NBA,Charlotte Hornets*,44,38,0.537,2nd of 8,0.57,89.7,-1.0,104.3,-0.2,103.3,-1.2,Lost E. Conf. Semis,P. Silas (44-38),"P. Brown ,8.2",1.0,44.034000000000006
227,2000-01,NBA,Charlotte Hornets*,46,36,0.561,3rd of 8,1.45,89.4,-1.9,101.8,-1.2,99.5,-3.5,Lost E. Conf. Semis,P. Silas (46-36),"B. Davis ,8.9",2.299999999999997,46.002
228,1999-00,NBA,Charlotte Hornets*,49,33,0.598,2nd of 8,2.33,93.9,0.8,104.3,0.2,101.4,-2.7,Lost E. Conf. 1st Rnd.,P. Silas (49-33),"E. Jones ,10.1",2.8999999999999915,49.036
229,1998-99,NBA,Charlotte Hornets,26,24,0.52,5th of 8,0.63,89.7,0.8,102.3,0.1,102.4,0.2,No,"D. Cowens (4-11), P. Silas (22-13)","D. Wesley ,4.8",-0.10000000000000853,42.64
230,1997-98,NBA,Charlotte Hornets*,51,31,0.622,3rd of 8,2.45,89.4,-0.9,107.5,2.5,105.3,0.3,Lost E. Conf. Semis,D. Cowens (51-31),"G. Rice ,9.3",2.200000000000003,51.004
231,1996-97,NBA,Charlotte Hornets*,54,28,0.659,4th of 8,2.13,88.6,-1.5,110.9,4.2,108.9,2.2,Lost E. Conf. 1st Rnd.,D. Cowens (54-28),"A. Mason ,11.4",2.0,54.038000000000004
232,1995-96,NBA,Charlotte Hornets,41,41,0.5,6th of 8,-0.48,91.6,-0.2,111.2,3.6,111.8,4.2,No,A. Bristow (41-41),"L. Johnson ,10.1",-0.5999999999999943,41.0
233,1994-95,NBA,Charlotte Hornets*,50,32,0.61,2nd of 7,2.87,91.2,-1.7,109.6,1.3,106.1,-2.2,Lost E. Conf. 1st Rnd.,A. Bristow (50-32),"A. Mourning ,9.4",3.5,50.019999999999996
234,1993-94,NBA,Charlotte Hornets,41,41,0.5,5th of 7,-0.23,97.5,2.4,108.4,2.1,108.6,2.3,No,A. Bristow (41-41),"H. Hawkins ,6.5",-0.19999999999998863,41.0
235,1992-93,NBA,Charlotte Hornets*,44,38,0.537,3rd of 7,-0.02,100.2,3.4,109.5,1.5,109.7,1.7,Lost E. Conf. Semis,A. Bristow (44-38),"L. Johnson ,9.6",-0.20000000000000284,44.034000000000006
236,1991-92,NBA,Charlotte Hornets,31,51,0.378,7th of 7,-3.57,101.7,5.1,107.1,-1.1,110.9,2.7,No,A. Bristow (31-51),"L. Johnson ,8.9",-3.8000000000000114,30.996
237,1990-91,NBA,Charlotte Hornets,26,56,0.317,7th of 7,-4.95,97.3,-0.5,105.0,-2.9,110.4,2.5,No,G. Littles (26-56),"M. Bogues ,4.8",-5.400000000000006,25.994
238,1989-90,NBA,Charlotte Hornets,19,63,0.232,7th of 7,-7.0,98.1,-0.2,102.0,-6.1,109.9,1.8,No,"D. Harter (8-32), G. Littles (11-31)","M. Bogues ,6.7",-7.900000000000006,19.024
239,1988-89,NBA,Charlotte Hornets,20,62,0.244,6th of 6,-7.74,100.3,-0.3,103.7,-4.1,112.1,4.3,No,D. Harter (20-62),"K. Rambis ,4.8",-8.399999999999991,20.008
241,2021-22,NBA,Chicago Bulls*,46,36,0.561,2nd of 5,-0.38,98.3,0.1,113.2,1.2,113.6,1.6,Lost E. Conf. 1st Rnd.,B. Donovan (46-36),"D. DeRozan ,8.8",-0.3999999999999915,46.002
242,2020-21,NBA,Chicago Bulls,31,41,0.431,3rd of 5,-0.94,99.0,-0.2,111.1,-1.2,112.0,-0.3,No,B. Donovan (31-41),"Z. LaVine ,5.9",-0.9000000000000057,35.342
243,2019-20,NBA,Chicago Bulls,22,43,0.338,3rd of 5,-4.0,99.7,-0.6,106.7,-3.9,109.8,-0.8,No,J. Boylen (22-43),"Z. LaVine ,4.0",-3.0999999999999943,27.716
244,2018-19,NBA,Chicago Bulls,22,60,0.268,4th of 5,-8.32,99.0,-1.0,104.8,-5.6,113.2,2.8,No,"F. Hoiberg (5-19), J. Boylen (17-41)","R. Arcidiacono ,3.7",-8.400000000000006,21.976000000000003
245,2017-18,NBA,Chicago Bulls,27,55,0.329,5th of 5,-6.84,98.3,1.0,103.8,-4.8,110.9,2.3,No,F. Hoiberg (27-55),"B. Portis ,3.5",-7.1000000000000085,26.978
246,2016-17,NBA,Chicago Bulls*,41,41,0.5,4th of 5,0.03,95.3,-1.1,107.4,-1.4,107.0,-1.8,Lost E. Conf. 1st Rnd.,F. Hoiberg (41-41),"J. Butler ,13.8",0.4000000000000057,41.0
247,2015-16,NBA,Chicago Bulls,42,40,0.512,4th of 5,-1.46,95.7,-0.1,105.0,-1.4,106.5,0.1,No,F. Hoiberg (42-40),"J. Butler ,9.1",-1.5,41.984
248,2014-15,NBA,Chicago Bulls*,50,32,0.61,2nd of 5,2.54,92.8,-1.1,107.5,1.9,104.3,-1.3,Lost E. Conf. Semis,T. Thibodeau (50-32),"J. Butler ,11.2",3.200000000000003,50.019999999999996
249,2013-14,NBA,Chicago Bulls*,48,34,0.585,2nd of 5,1.2,90.2,-3.7,102.5,-4.2,100.5,-6.2,Lost E. Conf. 1st Rnd.,T. Thibodeau (48-34),"J. Noah ,11.2",2.0,47.97
250,2012-13,NBA,Chicago Bulls*,45,37,0.549,2nd of 5,-0.02,89.3,-2.7,103.5,-2.4,103.2,-2.7,Lost E. Conf. Semis,T. Thibodeau (45-37),"J. Noah ,7.3",0.29999999999999716,45.018
